Location,Latitude,Longitude,Elevation,Skycover,Orientation,Tilt,ACenergyPerYear,img
Isfahan,32.751,51.862,1545.9,2.038141,-35,10,376.186034,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,10,399.104459,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,10,416.511855,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,10,425.527136,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,5,10,423.23958,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,15,10,409.988693,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,25,10,387.892032,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,35,10,361.379092,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,45,10,330.97956,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt10.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,20,358.868222,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,20,388.411435,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,20,412.664739,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,20,430.668889,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,20,439.67742,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,5,20,437.311838,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,15,20,424.439126,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,25,20,401.530679,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,35,20,373.914272,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,45,20,341.500948,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt20.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,30,363.474184,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,30,393.101356,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,30,417.110253,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,30,435.714472,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,30,443.765037,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,5,30,441.389494,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,15,30,429.461477,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,25,30,406.810684,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,35,30,378.383435,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,45,30,346.498335,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt30.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,40,361.155872,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,40,389.60172,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,40,413.651548,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,40,431.380292,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,40,438.051328,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,5,40,436.318949,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,15,40,424.979463,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,25,40,403.470712,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,35,40,374.545499,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,45,40,344.390648,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt40.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,50,352.229764,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,50,378.687295,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,50,401.680311,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,50,417.237203,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,50,423.206325,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,5,50,421.818708,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,15,50,410.212386,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,25,50,391.429015,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,35,50,364.776883,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,45,50,334.868489,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt50.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,60,336.8983,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,60,361.445679,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,60,380.728144,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,60,393.818431,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,60,399.404746,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,5,60,397.372161,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,15,60,387.504351,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,25,60,370.192465,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,35,60,347.605005,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,45,60,320.205801,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt60.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,70,316.971403,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,70,336.529367,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,70,352.252178,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,70,361.732882,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,70,366.156201,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,5,70,363.532771,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,15,70,355.369303,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,25,70,341.97581,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,35,70,322.709974,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,45,70,300.850841,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt70.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,80,292.472941,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,80,306.303573,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,80,316.152656,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,80,321.515874,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,80,323.894698,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,5,80,321.655084,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,15,80,315.116147,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,25,80,306.184442,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,35,80,292.899407,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,45,80,276.965209,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt80.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,90,265.353642,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,90,271.862105,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,90,274.863461,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,90,275.290764,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,90,273.584423,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,5,90,271.294869,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,15,90,268.688446,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,25,90,265.871421,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,35,90,259.177832,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,45,90,238.993018,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt90.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,0,329.555135,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,0,354.849186,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,0,377.149951,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,0,394.170493,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,0,403.604623,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,5,0,402.3746,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,15,0,390.587953,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,25,0,371.183659,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,35,0,346.834087,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,45,0,319.742955,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt0.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,10,342.964165,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,10,371.617467,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,10,395.462638,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,10,413.648574,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,10,423.421154,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,5,10,422.141102,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,15,10,409.993131,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,25,10,389.458275,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,35,10,363.726554,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,45,10,333.559456,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt10.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,20,351.086998,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,20,380.740453,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,20,405.397706,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,20,424.226034,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,20,433.507254,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,5,20,432.195316,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,15,20,420.568275,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,25,20,398.942318,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation25_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,35,20,373.026322,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation35_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,45,20,341.865716,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation45_Tilt20.png
Shiraz,29.539,52.589,1499.6,2.335595,-45,30,353.227764,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-45_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,-35,30,382.347471,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-35_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,-25,30,406.920522,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-25_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,-15,30,425.766948,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-15_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,-5,30,433.893681,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation-5_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,5,30,432.614861,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation5_Tilt30.png
Shiraz,29.539,52.589,1499.6,2.335595,15,30,422.032372,LocationShirazDastgheybIntlAP_FA_IRN_Latitude29.539_Longitude52.589_Elevation1499.6_Skycover2.335595_Orientation15_Tilt30.png
